"day","month","year","Collection_Location","Sample_ID","sampleid"
"11","May","2018","Eagle Island","Pv18-0134","Pv18-0134"
"11","May","2018","Woodard Bay","Pv18-0135","Pv18-0135"
"11","May","2018","Woodard Bay","Pv18-0136","Pv18-0136"
"11","May","2018","Woodard Bay","Pv18-0137","Pv18-0137"
"11","May","2018","Woodard Bay","Pv18-0138","Pv18-0138"
"11","May","2018","Woodard Bay","Pv18-0139","Pv18-0139"
"11","May","2018","Gertrude Island","Pv18-0140","Pv18-0140"
"11","May","2018","Gertrude Island","Pv18-0141","Pv18-0141"
"11","May","2018","Gertrude Island","Pv18-0142","Pv18-0142"
"11","May","2018","Cutts Island","Pv18-0143","Pv18-0143"
"11","May","2018","Cutts Island","Pv18-0144","Pv18-0144"
"11","May","2018","Cutts Island","Pv18-0145","Pv18-0145"
"11","May","2018","Cutts Island","Pv18-0146","Pv18-0146"
"11","May","2018","Cutts Island","Pv18-0147","Pv18-0147"
"11","May","2018","Cutts Island","Pv18-0148","Pv18-0148"
"11","May","2018","Cutts Island","Pv18-0149","Pv18-0149"
"11","May","2018","Cutts Island","Pv18-0150","Pv18-0150"
"11","May","2018","Cutts Island","Pv18-0151","Pv18-0151"
"11","May","2018","Cutts Island","Pv18-0152","Pv18-0152"
"11","May","2018","Cutts Island","Pv18-0153","Pv18-0153"
"11","May","2018","Cutts Island","Pv18-0154","Pv18-0154"
"11","May","2018","Cutts Island","Pv18-0155","Pv18-0155"
"11","May","2018","Cutts Island","Pv18-0156","Pv18-0156"
"11","May","2018","Cutts Island","Pv18-0157","Pv18-0157"
"11","May","2018","Cutts Island","Pv18-0158","Pv18-0158"
"11","May","2018","Cutts Island","Pv18-0159","Pv18-0159"
"18","May","2018","Woodard Bay","Pv18-0160","Pv18-0160"
"18","May","2018","Woodard Bay","Pv18-0161","Pv18-0161"
"18","May","2018","Woodard Bay","Pv18-0162","Pv18-0162"
"18","May","2018","Woodard Bay","Pv18-0163","Pv18-0163"
"18","May","2018","Woodard Bay","Pv18-0164","Pv18-0164"
"18","May","2018","Cutts Island","Pv18-0165","Pv18-0165"
"18","May","2018","Cutts Island","Pv18-0166","Pv18-0166"
"18","May","2018","Cutts Island","Pv18-0167","Pv18-0167"
"18","May","2018","Cutts Island","Pv18-0168","Pv18-0168"
"18","May","2018","Cutts Island","Pv18-0169","Pv18-0169"
"18","May","2018","Cutts Island","Pv18-0170","Pv18-0170"
"18","May","2018","Cutts Island","Pv18-0171","Pv18-0171"
"18","May","2018","Cutts Island","Pv18-0172","Pv18-0172"
"18","May","2018","Cutts Island","Pv18-0173","Pv18-0173"
"18","May","2018","Gertrude Island","Pv18-0174","Pv18-0174"
"18","May","2018","Gertrude Island","Pv18-0175","Pv18-0175"
"18","May","2018","Gertrude Island","Pv18-0176","Pv18-0176"
"18","May","2018","Gertrude Island","Pv18-0177","Pv18-0177"
"18","May","2018","Gertrude Island","Pv18-0178","Pv18-0178"
"18","May","2018","Gertrude Island","Pv18-0179","Pv18-0179"
"18","May","2018","Gertrude Island","Pv18-0180","Pv18-0180"
"18","May","2018","Gertrude Island","Pv18-0181","Pv18-0181"
"18","May","2018","Gertrude Island","Pv18-0182","Pv18-0182"
"18","May","2018","Gertrude Island","Pv18-0183","Pv18-0183"
"18","May","2018","Gertrude Island","Pv18-0184","Pv18-0184"
"18","May","2018","Gertrude Island","Pv18-0185","Pv18-0185"
"18","May","2018","Commencement Bay","Pv18-0186","Pv18-0186"
"18","May","2018","Commencement Bay","Pv18-0187","Pv18-0187"
"18","May","2018","Commencement Bay","Pv18-0188","Pv18-0188"
"18","May","2018","Commencement Bay","Pv18-0189","Pv18-0189"
"18","May","2018","Commencement Bay","Pv18-0190","Pv18-0190"
"18","May","2018","Commencement Bay","Pv18-0191","Pv18-0191"
"18","May","2018","Commencement Bay","Pv18-0192","Pv18-0192"
"18","May","2018","Commencement Bay","Pv18-0193","Pv18-0193"
"18","May","2018","Commencement Bay","Pv18-0194","Pv18-0194"
"18","May","2018","Commencement Bay","Pv18-0195","Pv18-0195"
"18","May","2018","Commencement Bay","Pv18-0196","Pv18-0196"
"18","May","2018","Commencement Bay","Pv18-0197","Pv18-0197"
"18","May","2018","Commencement Bay","Pv18-0198","Pv18-0198"
"18","May","2018","Commencement Bay","Pv18-0199","Pv18-0199"
"18","May","2018","Commencement Bay","Pv18-0200","Pv18-0200"
"18","May","2018","Commencement Bay","Pv18-0201","Pv18-0201"
"18","May","2018","Commencement Bay","Pv18-0202","Pv18-0202"
"18","May","2018","Commencement Bay","Pv18-0203","Pv18-0203"
"18","May","2018","Commencement Bay","Pv18-0204","Pv18-0204"
"18","May","2018","Commencement Bay","Pv18-0205","Pv18-0205"
"18","May","2018","Commencement Bay","Pv18-0206","Pv18-0206"
"18","May","2018","Commencement Bay","Pv18-0207","Pv18-0207"
"18","May","2018","Commencement Bay","Pv18-0208","Pv18-0208"
"18","May","2018","Commencement Bay","Pv18-0209","Pv18-0209"
"18","May","2018","Commencement Bay","Pv18-0210","Pv18-0210"
"18","May","2018","Commencement Bay","Pv18-0211","Pv18-0211"
"18","May","2018","Commencement Bay","Pv18-0212","Pv18-0212"
"18","May","2018","Commencement Bay","Pv18-0213","Pv18-0213"
"18","May","2018","Commencement Bay","Pv18-0214","Pv18-0214"
"18","May","2018","Commencement Bay","Pv18-0215","Pv18-0215"
"18","May","2018","Commencement Bay","Pv18-0216","Pv18-0216"
"18","May","2018","Commencement Bay","Pv18-0217","Pv18-0217"
"18","May","2018","Commencement Bay","Pv18-0218","Pv18-0218"
"18","May","2018","Commencement Bay","Pv18-0219","Pv18-0219"
"25","May","2018","Gertrude Island","Pv18-0220","Pv18-0220"
"25","May","2018","Gertrude Island","Pv18-0221","Pv18-0221"
"25","May","2018","Gertrude Island","Pv18-0222","Pv18-0222"
"25","May","2018","Gertrude Island","Pv18-0223","Pv18-0223"
"25","May","2018","Gertrude Island","Pv18-0224","Pv18-0224"
"25","May","2018","Gertrude Island","Pv18-0225","Pv18-0225"
"25","May","2018","Gertrude Island","Pv18-0226","Pv18-0226"
"25","May","2018","Gertrude Island","Pv18-0227","Pv18-0227"
"25","May","2018","Gertrude Island","Pv18-0228","Pv18-0228"
"25","May","2018","Woodard Bay","Pv18-0229","Pv18-0229"
"25","May","2018","Woodard Bay","Pv18-0230","Pv18-0230"
"25","May","2018","Cutts Island","Pv18-0231","Pv18-0231"
"25","May","2018","Cutts Island","Pv18-0232","Pv18-0232"
"25","May","2018","Cutts Island","Pv18-0233","Pv18-0233"
"25","May","2018","Cutts Island","Pv18-0234","Pv18-0234"
"25","May","2018","Cutts Island","Pv18-0235","Pv18-0235"
"25","May","2018","Cutts Island","Pv18-0236","Pv18-0236"
"25","May","2018","Cutts Island","Pv18-0237","Pv18-0237"
"25","May","2018","Cutts Island","Pv18-0238","Pv18-0238"
"25","May","2018","Cutts Island","Pv18-0239","Pv18-0239"
"25","May","2018","Commencement Bay","Pv18-0240","Pv18-0240"
"25","May","2018","Commencement Bay","Pv18-0241","Pv18-0241"
"25","May","2018","Commencement Bay","Pv18-0242","Pv18-0242"
"25","May","2018","Commencement Bay","Pv18-0243","Pv18-0243"
"25","May","2018","Commencement Bay","Pv18-0244","Pv18-0244"
"25","May","2018","Commencement Bay","Pv18-0245","Pv18-0245"
"25","May","2018","Commencement Bay","Pv18-0246","Pv18-0246"
"25","May","2018","Commencement Bay","Pv18-0247","Pv18-0247"
"25","May","2018","Commencement Bay","Pv18-0248","Pv18-0248"
"25","May","2018","Commencement Bay","Pv18-0249","Pv18-0249"
"25","May","2018","Commencement Bay","Pv18-0250","Pv18-0250"
"25","May","2018","Commencement Bay","Pv18-0251","Pv18-0251"
"25","May","2018","Commencement Bay","Pv18-0252","Pv18-0252"
"25","May","2018","Commencement Bay","Pv18-0253","Pv18-0253"
"25","May","2018","Commencement Bay","Pv18-0254","Pv18-0254"
"25","May","2018","Commencement Bay","Pv18-0255","Pv18-0255"
"25","May","2018","Commencement Bay","Pv18-0256","Pv18-0256"
"25","May","2018","Commencement Bay","Pv18-0257","Pv18-0257"
"25","May","2018","Commencement Bay","Pv18-0258","Pv18-0258"
"25","May","2018","Commencement Bay","Pv18-0259","Pv18-0259"
"25","May","2018","Commencement Bay","Pv18-0260","Pv18-0260"
"25","May","2018","Commencement Bay","Pv18-0261","Pv18-0261"
"25","May","2018","Commencement Bay","Pv18-0262","Pv18-0262"
"25","May","2018","Commencement Bay","Pv18-0263","Pv18-0263"
"25","May","2018","Commencement Bay","Pv18-0264","Pv18-0264"
"25","May","2018","Commencement Bay","Pv18-0265","Pv18-0265"
"25","May","2018","Commencement Bay","Pv18-0266","Pv18-0266"
"25","May","2018","Commencement Bay","Pv18-0267","Pv18-0267"
"25","May","2018","Commencement Bay","Pv18-0268","Pv18-0268"
"25","May","2018","Commencement Bay","Pv18-0269","Pv18-0269"
"25","May","2018","Commencement Bay","Pv18-0270","Pv18-0270"
"25","May","2018","Commencement Bay","Pv18-0271","Pv18-0271"
"25","May","2018","Commencement Bay","Pv18-0272","Pv18-0272"
"25","May","2018","Commencement Bay","Pv18-0273","Pv18-0273"
"25","May","2018","Commencement Bay","Pv18-0274","Pv18-0274"
"25","May","2018","Commencement Bay","Pv18-0275","Pv18-0275"
"25","May","2018","Commencement Bay","Pv18-0276","Pv18-0276"
"25","May","2018","Commencement Bay","Pv18-0277","Pv18-0277"
"25","May","2018","Commencement Bay","Pv18-0278","Pv18-0278"
"25","May","2018","Commencement Bay","Pv18-0279","Pv18-0279"
"25","May","2018","Commencement Bay","Pv18-0280","Pv18-0280"
"1","Jun","2018","Cutts Island","Pv18-0281","Pv18-0281"
"1","Jun","2018","Cutts Island","Pv18-0282","Pv18-0282"
"1","Jun","2018","Cutts Island","Pv18-0283","Pv18-0283"
"1","Jun","2018","Cutts Island","Pv18-0284","Pv18-0284"
"1","Jun","2018","Cutts Island","Pv18-0285","Pv18-0285"
"1","Jun","2018","Cutts Island","Pv18-0286","Pv18-0286"
"1","Jun","2018","Cutts Island","Pv18-0287","Pv18-0287"
"1","Jun","2018","Cutts Island","Pv18-0288","Pv18-0288"
"1","Jun","2018","Cutts Island","Pv18-0289","Pv18-0289"
"1","Jun","2018","Cutts Island","Pv18-0290","Pv18-0290"
"1","Jun","2018","Cutts Island","Pv18-0291","Pv18-0291"
"1","Jun","2018","Cutts Island","Pv18-0292","Pv18-0292"
"1","Jun","2018","Cutts Island","Pv18-0293","Pv18-0293"
"1","Jun","2018","Commencement Bay","Pv18-0294","Pv18-0294"
"1","Jun","2018","Commencement Bay","Pv18-0295","Pv18-0295"
"1","Jun","2018","Commencement Bay","Pv18-0296","Pv18-0296"
"1","Jun","2018","Commencement Bay","Pv18-0297","Pv18-0297"
"1","Jun","2018","Commencement Bay","Pv18-0298","Pv18-0298"
"1","Jun","2018","Commencement Bay","Pv18-0299","Pv18-0299"
"1","Jun","2018","Commencement Bay","Pv18-0300","Pv18-0300"
"1","Jun","2018","Commencement Bay","Pv18-0301","Pv18-0301"
"1","Jun","2018","Commencement Bay","Pv18-0302","Pv18-0302"
"1","Jun","2018","Commencement Bay","Pv18-0303","Pv18-0303"
"1","Jun","2018","Commencement Bay","Pv18-0304","Pv18-0304"
"1","Jun","2018","Commencement Bay","Pv18-0305","Pv18-0305"
"1","Jun","2018","Commencement Bay","Pv18-0306","Pv18-0306"
"1","Jun","2018","Commencement Bay","Pv18-0307","Pv18-0307"
"1","Jun","2018","Commencement Bay","Pv18-0308","Pv18-0308"
"1","Jun","2018","Commencement Bay","Pv18-0309","Pv18-0309"
"1","Jun","2018","Commencement Bay","Pv18-0310","Pv18-0310"
"1","Jun","2018","Commencement Bay","Pv18-0311","Pv18-0311"
"1","Jun","2018","Commencement Bay","Pv18-0312","Pv18-0312"
"1","Jun","2018","Commencement Bay","Pv18-0313","Pv18-0313"
"1","Jun","2018","Commencement Bay","Pv18-0314","Pv18-0314"
"1","Jun","2018","Commencement Bay","Pv18-0315","Pv18-0315"
"1","Jun","2018","Commencement Bay","Pv18-0316","Pv18-0316"
"1","Jun","2018","Commencement Bay","Pv18-0317","Pv18-0317"
"1","Jun","2018","Commencement Bay","Pv18-0318","Pv18-0318"
"1","Jun","2018","Commencement Bay","Pv18-0319","Pv18-0319"
"1","Jun","2018","Commencement Bay","Pv18-0320","Pv18-0320"
"1","Jun","2018","Commencement Bay","Pv18-0321","Pv18-0321"
"1","Jun","2018","Commencement Bay","Pv18-0322","Pv18-0322"
"1","Jun","2018","Commencement Bay","Pv18-0323","Pv18-0323"
"1","Jun","2018","Gertrude Island","Pv18-0324","Pv18-0324"
"1","Jun","2018","Gertrude Island","Pv18-0325","Pv18-0325"
"1","Jun","2018","Gertrude Island","Pv18-0326","Pv18-0326"
"1","Jun","2018","Gertrude Island","Pv18-0327","Pv18-0327"
"1","Jun","2018","Woodard Bay","Pv18-0328","Pv18-0328"
"1","Jun","2018","Woodard Bay","Pv18-0329","Pv18-0329"
"1","Jun","2018","Woodard Bay","Pv18-0330","Pv18-0330"
"1","Jun","2018","Woodard Bay","Pv18-0331","Pv18-0331"
"1","Jun","2018","Woodard Bay","Pv18-0332","Pv18-0332"
"1","Jun","2018","Woodard Bay","Pv18-0333","Pv18-0333"
"1","Jun","2018","Woodard Bay","Pv18-0334","Pv18-0334"
"1","Jun","2018","Woodard Bay","Pv18-0335","Pv18-0335"
"1","Jun","2018","Woodard Bay","Pv18-0336","Pv18-0336"
"1","Jun","2018","Woodard Bay","Pv18-0337","Pv18-0337"
"1","Jun","2018","Woodard Bay","Pv18-0338","Pv18-0338"
"1","Jun","2018","Woodard Bay","Pv18-0339","Pv18-0339"
"1","Jun","2018","Woodard Bay","Pv18-0340","Pv18-0340"
"1","Jun","2018","Woodard Bay","Pv18-0341","Pv18-0341"
"1","Jun","2018","Woodard Bay","Pv18-0342","Pv18-0342"
"1","Jun","2018","Woodard Bay","Pv18-0343","Pv18-0343"
"1","Jun","2018","Woodard Bay","Pv18-0344","Pv18-0344"
"1","Jun","2018","Woodard Bay","Pv18-0345","Pv18-0345"
"1","Jun","2018","Woodard Bay","Pv18-0346","Pv18-0346"
"1","Jun","2018","Woodard Bay","Pv18-0347","Pv18-0347"
"1","Jun","2018","Woodard Bay","Pv18-0348","Pv18-0348"
"1","Jun","2018","Woodard Bay","Pv18-0349","Pv18-0349"
"1","Jun","2018","Woodard Bay","Pv18-0350","Pv18-0350"
"1","Jun","2018","Eagle Island","Pv18-0351","Pv18-0351"
"22","Jun","2018","Woodard Bay","Pv18-0352","Pv18-0352"
"22","Jun","2018","Woodard Bay","Pv18-0353","Pv18-0353"
"22","Jun","2018","Woodard Bay","Pv18-0354","Pv18-0354"
"22","Jun","2018","Woodard Bay","Pv18-0355","Pv18-0355"
"22","Jun","2018","Woodard Bay","Pv18-0356","Pv18-0356"
"22","Jun","2018","Woodard Bay","Pv18-0357","Pv18-0357"
"22","Jun","2018","Woodard Bay","Pv18-0358","Pv18-0358"
"22","Jun","2018","Woodard Bay","Pv18-0359","Pv18-0359"
"22","Jun","2018","Woodard Bay","Pv18-0360","Pv18-0360"
"22","Jun","2018","Woodard Bay","Pv18-0361","Pv18-0361"
"22","Jun","2018","Woodard Bay","Pv18-0362","Pv18-0362"
"22","Jun","2018","Eagle Island","Pv18-0363","Pv18-0363"
"22","Jun","2018","Eagle Island","Pv18-0364","Pv18-0364"
"22","Jun","2018","Eagle Island","Pv18-0365","Pv18-0365"
"22","Jun","2018","Cutts Island","Pv18-0366","Pv18-0366"
"22","Jun","2018","Cutts Island","Pv18-0367","Pv18-0367"
"22","Jun","2018","Cutts Island","Pv18-0368","Pv18-0368"
"22","Jun","2018","Cutts Island","Pv18-0369","Pv18-0369"
"22","Jun","2018","Cutts Island","Pv18-0370","Pv18-0370"
"22","Jun","2018","Cutts Island","Pv18-0371","Pv18-0371"
"22","Jun","2018","Cutts Island","Pv18-0372","Pv18-0372"
"22","Jun","2018","Cutts Island","Pv18-0373","Pv18-0373"
"22","Jun","2018","Cutts Island","Pv18-0374","Pv18-0374"
"22","Jun","2018","Cutts Island","Pv18-0375","Pv18-0375"
"22","Jun","2018","Cutts Island","Pv18-0376","Pv18-0376"
"8","Jun","2018","Gertrude Island","Pv18-0377","Pv18-0377"
"8","Jun","2018","Gertrude Island","Pv18-0378","Pv18-0378"
"8","Jun","2018","Gertrude Island","Pv18-0379","Pv18-0379"
"8","Jun","2018","Gertrude Island","Pv18-0380","Pv18-0380"
"8","Jun","2018","Gertrude Island","Pv18-0381","Pv18-0381"
"8","Jun","2018","Gertrude Island","Pv18-0382","Pv18-0382"
"8","Jun","2018","Eagle Island","Pv18-0383","Pv18-0383"
"8","Jun","2018","Eagle Island","Pv18-0384","Pv18-0384"
"8","Jun","2018","Woodard Bay","Pv18-0385","Pv18-0385"
"8","Jun","2018","Woodard Bay","Pv18-0386","Pv18-0386"
"8","Jun","2018","Woodard Bay","Pv18-0387","Pv18-0387"
"8","Jun","2018","Woodard Bay","Pv18-0388","Pv18-0388"
"8","Jun","2018","Woodard Bay","Pv18-0389","Pv18-0389"
"8","Jun","2018","Woodard Bay","Pv18-0390","Pv18-0390"
"8","Jun","2018","Woodard Bay","Pv18-0391","Pv18-0391"
"8","Jun","2018","Woodard Bay","Pv18-0392","Pv18-0392"
"8","Jun","2018","Woodard Bay","Pv18-0393","Pv18-0393"
"8","Jun","2018","Woodard Bay","Pv18-0394","Pv18-0394"
"8","Jun","2018","Woodard Bay","Pv18-0395","Pv18-0395"
"8","Jun","2018","Woodard Bay","Pv18-0396","Pv18-0396"
"8","Jun","2018","Cutts Island","Pv18-0397","Pv18-0397"
"8","Jun","2018","Cutts Island","Pv18-0398","Pv18-0398"
"8","Jun","2018","Cutts Island","Pv18-0399","Pv18-0399"
"8","Jun","2018","Cutts Island","Pv18-0400","Pv18-0400"
"8","Jun","2018","Cutts Island","Pv18-0401","Pv18-0401"
"8","Jun","2018","Cutts Island","Pv18-0402","Pv18-0402"
"8","Jun","2018","Cutts Island","Pv18-0403","Pv18-0403"
"8","Jun","2018","Cutts Island","Pv18-0404","Pv18-0404"
"8","Jun","2018","Cutts Island","Pv18-0405","Pv18-0405"
"8","Jun","2018","Cutts Island","Pv18-0406","Pv18-0406"
"8","Jun","2018","Cutts Island","Pv18-0407","Pv18-0407"
"8","Jun","2018","Cutts Island","Pv18-0408","Pv18-0408"
"8","Jun","2018","Cutts Island","Pv18-0409","Pv18-0409"
"8","Jun","2018","Cutts Island","Pv18-0410","Pv18-0410"
"8","Jun","2018","Cutts Island","Pv18-0411","Pv18-0411"
"8","Jun","2018","Cutts Island","Pv18-0412","Pv18-0412"
"8","Jun","2018","Cutts Island","Pv18-0413","Pv18-0413"
"8","Jun","2018","Cutts Island","Pv18-0414","Pv18-0414"
"8","Jun","2018","Cutts Island","Pv18-0415","Pv18-0415"
"8","Jun","2018","Cutts Island","Pv18-0416","Pv18-0416"
"15","Jun","2018","Gertrude Island","Pv18-0417","Pv18-0417"
"15","Jun","2018","Gertrude Island","Pv18-0418","Pv18-0418"
"15","Jun","2018","Gertrude Island","Pv18-0419","Pv18-0419"
"15","Jun","2018","Woodard Bay","Pv18-0420","Pv18-0420"
"15","Jun","2018","Woodard Bay","Pv18-0421","Pv18-0421"
"15","Jun","2018","Woodard Bay","Pv18-0422","Pv18-0422"
"15","Jun","2018","Woodard Bay","Pv18-0423","Pv18-0423"
"15","Jun","2018","Woodard Bay","Pv18-0424","Pv18-0424"
"15","Jun","2018","Woodard Bay","Pv18-0425","Pv18-0425"
"15","Jun","2018","Woodard Bay","Pv18-0426","Pv18-0426"
"15","Jun","2018","Cutts Island","Pv18-0427","Pv18-0427"
"15","Jun","2018","Cutts Island","Pv18-0428","Pv18-0428"
"15","Jun","2018","Cutts Island","Pv18-0429","Pv18-0429"
"15","Jun","2018","Cutts Island","Pv18-0430","Pv18-0430"
"15","Jun","2018","Cutts Island","Pv18-0431","Pv18-0431"
"15","Jun","2018","Cutts Island","Pv18-0432","Pv18-0432"
"15","Jun","2018","Cutts Island","Pv18-0433","Pv18-0433"
"15","Jun","2018","Cutts Island","Pv18-0434","Pv18-0434"
"15","Jun","2018","Cutts Island","Pv18-0435","Pv18-0435"
"15","Jun","2018","Cutts Island","Pv18-0436","Pv18-0436"
"23","Jul","2018","Eagle Island","Pv18-0437","Pv18-0437"
"23","Jul","2018","Eagle Island","Pv18-0438","Pv18-0438"
"23","Jul","2018","Eagle Island","Pv18-0439","Pv18-0439"
"15","Jun","2018","Commencement Bay","Pv18-0440","Pv18-0440"
"15","Jun","2018","Commencement Bay","Pv18-0441","Pv18-0441"
"15","Jun","2018","Commencement Bay","Pv18-0442","Pv18-0442"
"15","Jun","2018","Commencement Bay","Pv18-0443","Pv18-0443"
"15","Jun","2018","Commencement Bay","Pv18-0444","Pv18-0444"
"15","Jun","2018","Commencement Bay","Pv18-0445","Pv18-0445"
"15","Jun","2018","Commencement Bay","Pv18-0446","Pv18-0446"
"15","Jun","2018","Commencement Bay","Pv18-0447","Pv18-0447"
"15","Jun","2018","Commencement Bay","Pv18-0448","Pv18-0448"
"15","Jun","2018","Commencement Bay","Pv18-0449","Pv18-0449"
"15","Jun","2018","Commencement Bay","Pv18-0450","Pv18-0450"
"15","Jun","2018","Commencement Bay","Pv18-0451","Pv18-0451"
"15","Jun","2018","Commencement Bay","Pv18-0452","Pv18-0452"
"15","Jun","2018","Commencement Bay","Pv18-0453","Pv18-0453"
"15","Jun","2018","Commencement Bay","Pv18-0454","Pv18-0454"
"15","Jun","2018","Commencement Bay","Pv18-0455","Pv18-0455"
"15","Jun","2018","Commencement Bay","Pv18-0456","Pv18-0456"
"15","Jun","2018","Commencement Bay","Pv18-0457","Pv18-0457"
"15","Jun","2018","Commencement Bay","Pv18-0458","Pv18-0458"
"15","Jun","2018","Commencement Bay","Pv18-0459","Pv18-0459"
"15","Jun","2018","Commencement Bay","Pv18-0460","Pv18-0460"
"15","Jun","2018","Commencement Bay","Pv18-0461","Pv18-0461"
"15","Jun","2018","Commencement Bay","Pv18-0462","Pv18-0462"
"15","Jun","2018","Commencement Bay","Pv18-0463","Pv18-0463"
"15","Jun","2018","Commencement Bay","Pv18-0464","Pv18-0464"
"15","Jun","2018","Commencement Bay","Pv18-0465","Pv18-0465"
"15","Jun","2018","Commencement Bay","Pv18-0466","Pv18-0466"
"15","Jun","2018","Commencement Bay","Pv18-0467","Pv18-0467"
"15","Jun","2018","Commencement Bay","Pv18-0468","Pv18-0468"
"15","Jun","2018","Commencement Bay","Pv18-0469","Pv18-0469"
"15","Jun","2018","Commencement Bay","Pv18-0470","Pv18-0470"
"15","Jun","2018","Commencement Bay","Pv18-0471","Pv18-0471"
"15","Jun","2018","Commencement Bay","Pv18-0472","Pv18-0472"
"15","Jun","2018","Commencement Bay","Pv18-0473","Pv18-0473"
"15","Jun","2018","Commencement Bay","Pv18-0474","Pv18-0474"
"15","Jun","2018","Commencement Bay","Pv18-0475","Pv18-0475"
"15","Jun","2018","Commencement Bay","Pv18-0476","Pv18-0476"
"15","Jun","2018","Commencement Bay","Pv18-0477","Pv18-0477"
"15","Jun","2018","Commencement Bay","Pv18-0478","Pv18-0478"
"15","Jun","2018","Commencement Bay","Pv18-0479","Pv18-0479"
"15","Jun","2018","Commencement Bay","Pv18-0480","Pv18-0480"
"15","Jun","2018","Commencement Bay","Pv18-0481","Pv18-0481"
"15","Jun","2018","Commencement Bay","Pv18-0482","Pv18-0482"
"15","Jun","2018","Commencement Bay","Pv18-0483","Pv18-0483"
"15","Jun","2018","Commencement Bay","Pv18-0484","Pv18-0484"
"15","Jun","2018","Commencement Bay","Pv18-0485","Pv18-0485"
"15","Jun","2018","Commencement Bay","Pv18-0486","Pv18-0486"
"15","Jun","2018","Commencement Bay","Pv18-0487","Pv18-0487"
"23","Jul","2018","Cutts Island","Pv18-0488","Pv18-0488"
"23","Jul","2018","Cutts Island","Pv18-0489","Pv18-0489"
"23","Jul","2018","Cutts Island","Pv18-0490","Pv18-0490"
"23","Jul","2018","Cutts Island","Pv18-0491","Pv18-0491"
"23","Jul","2018","Cutts Island","Pv18-0492","Pv18-0492"
"23","Jul","2018","Cutts Island","Pv18-0493","Pv18-0493"
"23","Jul","2018","Cutts Island","Pv18-0494","Pv18-0494"
"23","Jul","2018","Cutts Island","Pv18-0495","Pv18-0495"
"23","Jul","2018","Cutts Island","Pv18-0496","Pv18-0496"
"23","Jul","2018","Cutts Island","Pv18-0497","Pv18-0497"
"23","Jul","2018","Cutts Island","Pv18-0498","Pv18-0498"
"23","Jul","2018","Cutts Island","Pv18-0499","Pv18-0499"
"23","Jul","2018","Cutts Island","Pv18-0500","Pv18-0500"
"23","Jul","2018","Cutts Island","Pv18-0501","Pv18-0501"
"23","Jul","2018","Cutts Island","Pv18-0502","Pv18-0502"
"23","Jul","2018","Cutts Island","Pv18-0503","Pv18-0503"
"23","Jul","2018","Cutts Island","Pv18-0504","Pv18-0504"
"23","Jul","2018","Cutts Island","Pv18-0505","Pv18-0505"
"23","Jul","2018","Cutts Island","Pv18-0506","Pv18-0506"
"23","Jul","2018","Cutts Island","Pv18-0507","Pv18-0507"
"23","Jul","2018","Cutts Island","Pv18-0508","Pv18-0508"
"17","Aug","2018","Cutts Island","Pv18-0509","Pv18-0509"
"17","Aug","2018","Cutts Island","Pv18-0510","Pv18-0510"
"17","Aug","2018","Cutts Island","Pv18-0511","Pv18-0511"
"17","Aug","2018","Eagle Island","Pv18-0512","Pv18-0512"
"17","Aug","2018","Woodard Bay","Pv18-0513","Pv18-0513"
"17","Aug","2018","Woodard Bay","Pv18-0514","Pv18-0514"
"17","Aug","2018","Woodard Bay","Pv18-0515","Pv18-0515"
"17","Aug","2018","Woodard Bay","Pv18-0516","Pv18-0516"
"17","Aug","2018","Woodard Bay","Pv18-0517","Pv18-0517"
"17","Aug","2018","Woodard Bay","Pv18-0518","Pv18-0518"
"17","Aug","2018","Woodard Bay","Pv18-0519","Pv18-0519"
"17","Aug","2018","Woodard Bay","Pv18-0520","Pv18-0520"
"17","Aug","2018","Woodard Bay","Pv18-0521","Pv18-0521"
"17","Aug","2018","Woodard Bay","Pv18-0522","Pv18-0522"
"17","Aug","2018","Woodard Bay","Pv18-0523","Pv18-0523"
"17","Aug","2018","Woodard Bay","Pv18-0524","Pv18-0524"
"17","Aug","2018","Woodard Bay","Pv18-0525","Pv18-0525"
"17","Aug","2018","Woodard Bay","Pv18-0526","Pv18-0526"
"17","Aug","2018","Woodard Bay","Pv18-0527","Pv18-0527"
"17","Aug","2018","Woodard Bay","Pv18-0528","Pv18-0528"
"17","Aug","2018","Woodard Bay","Pv18-0529","Pv18-0529"
"17","Aug","2018","Woodard Bay","Pv18-0530","Pv18-0530"
"17","Aug","2018","Woodard Bay","Pv18-0531","Pv18-0531"
"17","Aug","2018","Woodard Bay","Pv18-0532","Pv18-0532"
"17","Aug","2018","Woodard Bay","Pv18-0533","Pv18-0533"
"17","Aug","2018","Woodard Bay","Pv18-0534","Pv18-0534"
"17","Aug","2018","Woodard Bay","Pv18-0535","Pv18-0535"
"17","Aug","2018","Woodard Bay","Pv18-0536","Pv18-0536"
"17","Aug","2018","Woodard Bay","Pv18-0537","Pv18-0537"
"17","Aug","2018","Woodard Bay","Pv18-0538","Pv18-0538"
"17","Aug","2018","Woodard Bay","Pv18-0539","Pv18-0539"
"17","Aug","2018","Woodard Bay","Pv18-0540","Pv18-0540"
"17","Aug","2018","Woodard Bay","Pv18-0541","Pv18-0541"
"17","Aug","2018","Woodard Bay","Pv18-0542","Pv18-0542"
"17","Aug","2018","Woodard Bay","Pv18-0543","Pv18-0543"
"17","Aug","2018","Woodard Bay","Pv18-0544","Pv18-0544"
